timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-11-10 16:31:06,set,2,0,inc,9.017007935669184,,150.0,140.9829920643308,0.9398866137622054,1.5,0.5624999999999999,1.61,,,,,,0.0001,161,1.0
2025-11-10 16:31:12,set,2,0,read,9.017007935669184,23.35855851086205,150.0,126.64144148913793,0.844276276594253,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:12,set,2,1,inc,23.35855851086205,,150.0,126.64144148913793,0.844276276594253,1.5,0.5624999999999999,1.44,,,,,,0.0001,144,1.0
2025-11-10 16:31:17,set,2,1,read,23.35855851086205,6.486184593779565,150.0,143.5138154062204,0.9567587693748029,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:17,set,2,2,inc,6.486184593779565,,150.0,143.5138154062204,0.9567587693748029,1.5,0.5624999999999999,1.64,,,,,,0.0001,164,1.0
2025-11-10 16:31:24,set,2,2,read,6.486184593779565,7.512841685582359,150.0,142.48715831441763,0.9499143887627842,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:24,set,2,3,inc,7.512841685582359,,150.0,142.48715831441763,0.9499143887627842,1.5,0.5624999999999999,2.67,,,,,,0.0001,267,1.0
2025-11-10 16:31:30,set,2,3,read,7.512841685582359,6.345834648800455,150.0,143.65416535119954,0.9576944356746636,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:30,set,2,4,inc,6.345834648800455,,150.0,143.65416535119954,0.9576944356746636,1.5,0.5624999999999999,2.82,,,,,,0.0001,282,1.0
2025-11-10 16:31:36,set,2,4,read,6.345834648800455,59.08003929294518,150.0,90.9199607070548,0.6061330713803654,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:36,set,2,5,inc,59.08003929294518,,150.0,90.9199607070548,0.6061330713803654,1.5,0.5624999999999999,1.04,,,,,,0.0001,104,1.0
2025-11-10 16:31:42,set,2,5,read,59.08003929294518,10.95690295868244,150.0,139.04309704131754,0.9269539802754504,,,,,,,,,0.0,0,0.0
2025-11-10 16:31:42,set,2,6,inc,10.95690295868244,,150.0,139.04309704131754,0.9269539802754504,1.5,0.5624999999999999,1.59,,,,,,0.0001,159,1.0
