timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-12-16 12:48:39,set,3,0,inc,12.830434615238753,,250.0,237.16956538476126,0.948678261539045,3.0,1.875,3.96,,,,,,0.0001,792,1.0
2025-12-16 12:48:41,set,3,0,read,12.830434615238753,61.65776300358881,250.0,188.3422369964112,0.7533689479856448,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:41,set,3,1,inc,61.65776300358881,,250.0,188.3422369964112,0.7533689479856448,3.0,1.875,3.14,,,,,,0.0001,628,1.0
2025-12-16 12:48:43,set,3,1,read,61.65776300358881,67.80503204864173,250.0,182.19496795135828,0.7287798718054331,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:43,set,3,2,inc,67.80503204864173,,250.0,182.19496795135828,0.7287798718054331,3.0,1.875,3.75,,,,,,0.0001,750,1.0
2025-12-16 12:48:45,set,3,2,read,67.80503204864173,69.56705892786836,250.0,180.43294107213163,0.7217317642885265,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:45,set,3,3,inc,69.56705892786836,,250.0,180.43294107213163,0.7217317642885265,3.0,1.875,3.77,,,,,,0.0001,754,1.0
2025-12-16 12:48:47,set,3,3,read,69.56705892786836,72.11233863539356,250.0,177.88766136460646,0.7115506454584257,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:47,set,3,4,inc,72.11233863539356,,250.0,177.88766136460646,0.7115506454584257,3.0,1.875,3.78,,,,,,0.0001,756,1.0
2025-12-16 12:48:50,set,3,4,read,72.11233863539356,72.80367112562791,250.0,177.19632887437209,0.7087853154974884,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:50,set,3,5,inc,72.80367112562791,,250.0,177.19632887437209,0.7087853154974884,3.0,1.875,3.82,,,,,,0.0001,764,1.0
2025-12-16 12:48:52,set,3,5,read,72.80367112562791,75.53094295834089,250.0,174.4690570416591,0.6978762281666364,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:52,set,3,6,inc,75.53094295834089,,250.0,174.4690570416591,0.6978762281666364,3.0,1.875,3.82,,,,,,0.0001,764,1.0
2025-12-16 12:48:54,set,3,6,read,75.53094295834089,76.3995537460323,250.0,173.60044625396768,0.6944017850158707,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:54,set,3,7,inc,76.3995537460323,,250.0,173.60044625396768,0.6944017850158707,3.0,1.875,3.86,,,,,,0.0001,772,1.0
2025-12-16 12:48:56,set,3,7,read,76.3995537460323,76.88780228189218,250.0,173.11219771810784,0.6924487908724314,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:56,set,3,8,inc,76.88780228189218,,250.0,173.11219771810784,0.6924487908724314,3.0,1.875,3.9,,,,,,0.0001,780,1.0
2025-12-16 12:48:59,set,3,8,read,76.88780228189218,76.19128590821556,250.0,173.80871409178445,0.6952348563671378,,,,,,,,,0.0,0,0.0
2025-12-16 12:48:59,set,3,9,inc,76.19128590821556,,250.0,173.80871409178445,0.6952348563671378,3.0,1.875,3.97,,,,,,0.0001,794,1.0
2025-12-16 12:49:01,set,3,9,read,76.19128590821556,77.4881392211799,250.0,172.5118607788201,0.6900474431152804,,,,,,,,,0.0,0,0.0
2025-12-16 12:49:01,set,3,10,inc,77.4881392211799,,250.0,172.5118607788201,0.6900474431152804,3.0,1.875,4.0,,,,,,0.0001,800,1.0
2025-12-16 12:49:03,set,3,10,read,77.4881392211799,79.61870072130445,250.0,170.38129927869556,0.6815251971147822,,,,,,,,,0.0,0,0.0
2025-12-16 12:49:03,set,3,11,inc,79.61870072130445,,250.0,170.38129927869556,0.6815251971147822,3.0,1.875,4.01,,,,,,0.0001,802,1.0
2025-12-16 12:49:05,set,3,11,read,79.61870072130445,81.2793643690174,250.0,168.7206356309826,0.6748825425239304,,,,,,,,,0.0,0,0.0
2025-12-16 12:49:05,set,3,12,inc,81.2793643690174,,250.0,168.7206356309826,0.6748825425239304,3.0,1.875,4.02,,,,,,0.0001,804,1.0
2025-12-16 12:49:07,set,3,12,read,81.2793643690174,82.2867837812444,250.0,167.71321621875563,0.6708528648750225,,,,,,,,,0.0,0,0.0
2025-12-16 12:49:07,set,3,13,inc,82.2867837812444,,250.0,167.71321621875563,0.6708528648750225,3.0,1.875,4.05,,,,,,0.0001,810,1.0
