timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-12-16 12:55:00,set,4,0,inc,10.133228230617235,,219.99999999999997,209.86677176938272,0.9539398716790125,3.0,1.65,3.73,,,,,,0.0001,746,1.0
2025-12-16 12:55:03,set,4,0,read,10.133228230617235,57.48854325083839,219.99999999999997,162.51145674916157,0.7386884397689163,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:03,set,4,1,inc,57.48854325083839,,219.99999999999997,162.51145674916157,0.7386884397689163,3.0,1.65,2.89,,,,,,0.0001,578,1.0
2025-12-16 12:55:05,set,4,1,read,57.48854325083839,123.80308756357778,219.99999999999997,96.19691243642221,0.43725869289282826,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:05,set,4,2,inc,123.80308756357778,,219.99999999999997,96.19691243642221,0.43725869289282826,3.0,1.65,1.71,,,,,,0.0001,342,1.0
2025-12-16 12:55:07,set,4,2,read,123.80308756357778,102.80073298272409,219.99999999999997,117.1992670172759,0.5327239409876178,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:07,set,4,3,inc,102.80073298272409,,219.99999999999997,117.1992670172759,0.5327239409876178,3.0,1.65,2.08,,,,,,0.0001,416,1.0
2025-12-16 12:55:09,set,4,3,read,102.80073298272409,107.74992759782045,219.99999999999997,112.25007240217954,0.5102276018280889,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:09,set,4,4,inc,107.74992759782045,,219.99999999999997,112.25007240217954,0.5102276018280889,3.0,1.65,2.55,,,,,,0.0001,510,1.0
2025-12-16 12:55:11,set,4,4,read,107.74992759782045,124.94849526517872,219.99999999999997,95.05150473482126,0.4320522942491876,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:11,set,4,5,inc,124.94849526517872,,219.99999999999997,95.05150473482126,0.4320522942491876,3.0,1.65,1.69,,,,,,0.0001,338,1.0
2025-12-16 12:55:14,set,4,5,read,124.94849526517872,123.33621663918458,219.99999999999997,96.6637833608154,0.43938083345825185,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:14,set,4,6,inc,123.33621663918458,,219.99999999999997,96.6637833608154,0.43938083345825185,3.0,1.65,2.26,,,,,,0.0001,452,1.0
2025-12-16 12:55:16,set,4,6,read,123.33621663918458,135.20308269438243,219.99999999999997,84.79691730561755,0.38544053320735255,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:16,set,4,7,inc,135.20308269438243,,219.99999999999997,84.79691730561755,0.38544053320735255,3.0,1.65,1.51,,,,,,0.0001,302,1.0
2025-12-16 12:55:18,set,4,7,read,135.20308269438243,132.0812328868294,219.99999999999997,87.91876711317057,0.39963075960532085,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:18,set,4,8,inc,132.0812328868294,,219.99999999999997,87.91876711317057,0.39963075960532085,3.0,1.65,2.12,,,,,,0.0001,424,1.0
2025-12-16 12:55:21,set,4,8,read,132.0812328868294,138.24746843959932,219.99999999999997,81.75253156040067,0.37160241618363943,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:21,set,4,9,inc,138.24746843959932,,219.99999999999997,81.75253156040067,0.37160241618363943,3.0,1.65,2.0,,,,,,0.0001,400,1.0
2025-12-16 12:55:23,set,4,9,read,138.24746843959932,140.35675213175,219.99999999999997,79.64324786824997,0.3620147630374999,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:23,set,4,10,inc,140.35675213175,,219.99999999999997,79.64324786824997,0.3620147630374999,3.0,1.65,1.98,,,,,,0.0001,396,1.0
2025-12-16 12:55:25,set,4,10,read,140.35675213175,142.8432849777826,219.99999999999997,77.1567150222174,0.3507123410100791,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:25,set,4,11,inc,142.8432849777826,,219.99999999999997,77.1567150222174,0.3507123410100791,3.0,1.65,1.94,,,,,,0.0001,388,1.0
2025-12-16 12:55:28,set,4,11,read,142.8432849777826,149.12959093091317,219.99999999999997,70.87040906908682,0.32213822304130374,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:28,set,4,12,inc,149.12959093091317,,219.99999999999997,70.87040906908682,0.32213822304130374,3.0,1.65,1.81,,,,,,0.0001,362,1.0
2025-12-16 12:55:30,set,4,12,read,149.12959093091317,143.56938354160638,219.99999999999997,76.4306164583936,0.34741189299269826,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:30,set,4,13,inc,143.56938354160638,,219.99999999999997,76.4306164583936,0.34741189299269826,3.0,1.65,1.98,,,,,,0.0001,396,1.0
2025-12-16 12:55:32,set,4,13,read,143.56938354160638,137.15944544638134,219.99999999999997,82.84055455361865,0.37654797524372113,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:32,set,4,14,inc,137.15944544638134,,219.99999999999997,82.84055455361865,0.37654797524372113,3.0,1.65,2.17,,,,,,0.0001,434,1.0
2025-12-16 12:55:34,set,4,14,read,137.15944544638134,142.01093328741825,219.99999999999997,77.98906671258173,0.35449575778446246,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:34,set,4,15,inc,142.01093328741825,,219.99999999999997,77.98906671258173,0.35449575778446246,3.0,1.65,2.07,,,,,,0.0001,414,1.0
2025-12-16 12:55:36,set,4,15,read,142.01093328741825,144.80444399805583,219.99999999999997,75.19555600194415,0.3417979818270189,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:36,set,4,16,inc,144.80444399805583,,219.99999999999997,75.19555600194415,0.3417979818270189,3.0,1.65,2.02,,,,,,0.0001,404,1.0
2025-12-16 12:55:38,set,4,16,read,144.80444399805583,129.01218696612054,219.99999999999997,90.98781303387945,0.41358096833581576,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:38,set,4,17,inc,129.01218696612054,,219.99999999999997,90.98781303387945,0.41358096833581576,3.0,1.65,1.62,,,,,,0.0001,324,1.0
2025-12-16 12:55:40,set,4,17,read,129.01218696612054,144.25259139237414,219.99999999999997,75.74740860762584,0.3443064027619357,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:40,set,4,18,inc,144.25259139237414,,219.99999999999997,75.74740860762584,0.3443064027619357,3.0,1.65,1.35,,,,,,0.0001,270,1.0
2025-12-16 12:55:43,set,4,18,read,144.25259139237414,142.60040224812198,219.99999999999997,77.39959775187799,0.3518163534176273,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:43,set,4,19,inc,142.60040224812198,,219.99999999999997,77.39959775187799,0.3518163534176273,3.0,1.65,2.17,,,,,,0.0001,434,1.0
2025-12-16 12:55:45,set,4,19,read,142.60040224812198,143.21777065777172,219.99999999999997,76.78222934222825,0.3490101333737648,,,,,,,,,0.0,0,0.0
2025-12-16 12:55:45,set,4,20,inc,143.21777065777172,,219.99999999999997,76.78222934222825,0.3490101333737648,3.0,1.65,2.18,,,,,,0.0001,436,1.0
2025-12-16 12:55:47,set,4,20,read,143.21777065777172,139.48948795615397,219.99999999999997,80.51051204384602,0.36595687292657286,,,,,,,,,0.0,0,0.0
