timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-12-16 12:23:03,set,1,0,inc,12.356550521888169,,199.99999999999997,187.64344947811182,0.9382172473905592,2.0,0.9999999999999999,2.35,,,,,,0.0001,470,1.0
2025-12-16 12:23:05,set,1,0,read,12.356550521888169,16.186067826266427,199.99999999999997,183.81393217373355,0.9190696608686679,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:05,set,1,1,inc,16.186067826266427,,199.99999999999997,183.81393217373355,0.9190696608686679,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:08,set,1,1,read,16.186067826266427,18.34359493052516,199.99999999999997,181.65640506947483,0.9082820253473742,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:08,set,1,2,inc,18.34359493052516,,199.99999999999997,181.65640506947483,0.9082820253473742,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:10,set,1,2,read,18.34359493052516,22.855289421619823,199.99999999999997,177.14471057838017,0.8857235528919009,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:10,set,1,3,inc,22.855289421619823,,199.99999999999997,177.14471057838017,0.8857235528919009,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:13,set,1,3,read,22.855289421619823,23.464416217427075,199.99999999999997,176.53558378257293,0.8826779189128646,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:13,set,1,4,inc,23.464416217427075,,199.99999999999997,176.53558378257293,0.8826779189128646,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:15,set,1,4,read,23.464416217427075,27.95835382144696,199.99999999999997,172.041646178553,0.8602082308927652,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:15,set,1,5,inc,27.95835382144696,,199.99999999999997,172.041646178553,0.8602082308927652,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:18,set,1,5,read,27.95835382144696,27.800359303839066,199.99999999999997,172.1996406961609,0.8609982034808047,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:18,set,1,6,inc,27.800359303839066,,199.99999999999997,172.1996406961609,0.8609982034808047,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:20,set,1,6,read,27.800359303839066,28.381158888059456,199.99999999999997,171.61884111194053,0.8580942055597027,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:20,set,1,7,inc,28.381158888059456,,199.99999999999997,171.61884111194053,0.8580942055597027,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:22,set,1,7,read,28.381158888059456,29.825308481583363,199.99999999999997,170.17469151841664,0.8508734575920832,,,,,,,,,0.0,0,0.0
2025-12-16 12:23:22,set,1,8,inc,29.825308481583363,,199.99999999999997,170.17469151841664,0.8508734575920832,2.0,0.9999999999999999,3.0,,,,,,0.0001,600,1.0
2025-12-16 12:23:25,set,1,8,read,29.825308481583363,33.14062001958048,199.99999999999997,166.8593799804195,0.8342968999020975,,,,,,,,,0.0,0,0.0
