timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-12-16 12:42:49,set,4,0,inc,3.1478384303541485,,119.99999999999999,116.85216156964584,0.9737680130803821,2.0,0.5999999999999999,2.12,,,,,,0.0001,424,1.0
2025-12-16 12:42:51,set,4,0,read,3.1478384303541485,15.791741910056196,119.99999999999999,104.20825808994378,0.8684021507495316,,,,,,,,,0.0,0,0.0
2025-12-16 12:42:51,set,4,1,inc,15.791741910056196,,119.99999999999999,104.20825808994378,0.8684021507495316,2.0,0.5999999999999999,1.89,,,,,,0.0001,378,1.0
2025-12-16 12:42:53,set,4,1,read,15.791741910056196,19.106670290468504,119.99999999999999,100.89332970953149,0.8407777475794291,,,,,,,,,0.0,0,0.0
2025-12-16 12:42:53,set,4,2,inc,19.106670290468504,,119.99999999999999,100.89332970953149,0.8407777475794291,2.0,0.5999999999999999,2.49,,,,,,0.0001,498,1.0
2025-12-16 12:42:55,set,4,2,read,19.106670290468504,19.895325849600077,119.99999999999999,100.1046741503999,0.8342056179199993,,,,,,,,,0.0,0,0.0
2025-12-16 12:42:55,set,4,3,inc,19.895325849600077,,119.99999999999999,100.1046741503999,0.8342056179199993,2.0,0.5999999999999999,2.52,,,,,,0.0001,504,1.0
2025-12-16 12:42:58,set,4,3,read,19.895325849600077,23.09653340688422,119.99999999999999,96.90346659311577,0.8075288882759648,,,,,,,,,0.0,0,0.0
2025-12-16 12:42:58,set,4,4,inc,23.09653340688422,,119.99999999999999,96.90346659311577,0.8075288882759648,2.0,0.5999999999999999,2.5,,,,,,0.0001,500,1.0
2025-12-16 12:43:01,set,4,4,read,23.09653340688422,21.81264499588403,119.99999999999999,98.18735500411596,0.8182279583676331,,,,,,,,,0.0,0,0.0
2025-12-16 12:43:01,set,4,5,inc,21.81264499588403,,119.99999999999999,98.18735500411596,0.8182279583676331,2.0,0.5999999999999999,2.58,,,,,,0.0001,516,1.0
2025-12-16 12:43:03,set,4,5,read,21.81264499588403,24.01668495761663,119.99999999999999,95.98331504238335,0.7998609586865281,,,,,,,,,0.0,0,0.0
2025-12-16 12:43:03,set,4,6,inc,24.01668495761663,,119.99999999999999,95.98331504238335,0.7998609586865281,2.0,0.5999999999999999,2.58,,,,,,0.0001,516,1.0
2025-12-16 12:43:05,set,4,6,read,24.01668495761663,21.83336785566466,119.99999999999999,98.16663214433532,0.8180552678694611,,,,,,,,,0.0,0,0.0
2025-12-16 12:43:05,set,4,7,inc,21.83336785566466,,119.99999999999999,98.16663214433532,0.8180552678694611,2.0,0.5999999999999999,2.69,,,,,,0.0001,538,1.0
2025-12-16 12:43:07,set,4,7,read,21.83336785566466,22.340477674225184,119.99999999999999,97.6595223257748,0.8138293527147901,,,,,,,,,0.0,0,0.0
2025-12-16 12:43:07,set,4,8,inc,22.340477674225184,,119.99999999999999,97.6595223257748,0.8138293527147901,2.0,0.5999999999999999,2.73,,,,,,0.0001,546,1.0
2025-12-16 12:43:10,set,4,8,read,22.340477674225184,20.59367769941369,119.99999999999999,99.4063223005863,0.8283860191715526,,,,,,,,,0.0,0,0.0
2025-12-16 12:43:10,set,4,9,inc,20.59367769941369,,119.99999999999999,99.4063223005863,0.8283860191715526,2.0,0.5999999999999999,2.83,,,,,,0.0001,566,1.0
