timestamp,scenario,channel,attempt,mode,G_prev_uS,G_uS,G_target_uS,err_uS,rel_err,alpha,beta,scaling_factor,K,pw_scale,np_scale,stuck_counter,flip_damped,PW_s,NP,Amplitude_V
2025-12-16 12:54:07,set,4,0,inc,6.034934924578197,,219.99999999999997,213.9650650754218,0.9725684776155537,3.0,1.65,3.8,,,,,,0.0001,760,1.0
2025-12-16 12:54:09,set,4,0,read,6.034934924578197,45.22999478360403,219.99999999999997,174.77000521639596,0.7944091146199816,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:09,set,4,1,inc,45.22999478360403,,219.99999999999997,174.77000521639596,0.7944091146199816,3.0,1.65,3.1,,,,,,0.0001,620,1.0
2025-12-16 12:54:12,set,4,1,read,45.22999478360403,83.44919046926424,219.99999999999997,136.55080953073573,0.6206854978669806,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:12,set,4,2,inc,83.44919046926424,,219.99999999999997,136.55080953073573,0.6206854978669806,3.0,1.65,2.43,,,,,,0.0001,486,1.0
2025-12-16 12:54:14,set,4,2,read,83.44919046926424,96.5599778796464,219.99999999999997,123.44002212035359,0.5610910096379709,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:14,set,4,3,inc,96.5599778796464,,219.99999999999997,123.44002212035359,0.5610910096379709,3.0,1.65,2.19,,,,,,0.0001,438,1.0
2025-12-16 12:54:16,set,4,3,read,96.5599778796464,100.67561000617533,219.99999999999997,119.32438999382465,0.5423835908810212,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:16,set,4,4,inc,100.67561000617533,,219.99999999999997,119.32438999382465,0.5423835908810212,3.0,1.65,2.71,,,,,,0.0001,542,1.0
2025-12-16 12:54:19,set,4,4,read,100.67561000617533,98.14587742602835,219.99999999999997,121.85412257397164,0.5538823753362347,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:19,set,4,5,inc,98.14587742602835,,219.99999999999997,121.85412257397164,0.5538823753362347,3.0,1.65,2.81,,,,,,0.0001,562,1.0
2025-12-16 12:54:21,set,4,5,read,98.14587742602835,100.50598124886926,219.99999999999997,119.49401875113072,0.5431546306869579,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:21,set,4,6,inc,100.50598124886926,,219.99999999999997,119.49401875113072,0.5431546306869579,3.0,1.65,2.8,,,,,,0.0001,560,1.0
2025-12-16 12:54:24,set,4,6,read,100.50598124886926,100.92295368136809,219.99999999999997,119.0770463186319,0.5412593014483269,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:24,set,4,7,inc,100.92295368136809,,219.99999999999997,119.0770463186319,0.5412593014483269,3.0,1.65,2.83,,,,,,0.0001,566,1.0
2025-12-16 12:54:26,set,4,7,read,100.92295368136809,101.81992901286192,219.99999999999997,118.18007098713807,0.5371821408506277,,,,,,,,,0.0,0,0.0
2025-12-16 12:54:26,set,4,8,inc,101.81992901286192,,219.99999999999997,118.18007098713807,0.5371821408506277,3.0,1.65,2.85,,,,,,0.0001,570,1.0
