0.3192574817783102 66.81462643669374
0.3192574817783102 66.51236671355564
0.3142092430381045 65.00212576665564
0.30848790579920465 63.592779083307036
0.3017569208122637 62.28439717476256
0.29435283732662865 61.00974070240548
0.2872853030903406 59.7014293051137
0.28156396585144083 58.2920826217651
0.27483298086449987 57.01728512690263
0.2674288973788648 55.742628654545555
0.2613710108906179 54.366936896131655
0.25464002590367696 53.02497057390518
0.2482455901660831 51.68293374042599
0.2421877036778362 50.27365756833009
0.2357932679402423 48.898036321168895
0.2293988322026484 47.555999487689725
0.2230043964650545 46.21396265421053
0.21660996072746058 44.87192582073134
0.2098789757405196 43.529959498504866
0.20382108925227277 42.120683326408965
0.19742665351467886 40.778646492929774
0.1906956685277379 39.470264584385305
0.18396468354079692 38.128298262158815
0.17790679705255008 36.75260650374492
0.17151236131495617 35.41056967026575
0.1647813763280152 34.068603348039254
0.1583869405904213 32.72656651456007
0.1519925048528274 31.38452968108089
0.14526151986588642 30.008978945172387
0.13886708412829252 28.666942111693206
0.1324726483906986 27.29132086453201
0.12574166340375764 25.98293895598753
0.11934722766616372 24.607317708826336
0.11261624267922275 23.29893580028186
0.1058852576922818 21.956969478055377
0.09982737120403494 20.58127771964148
0.09343293546644102 19.205656472480296
0.08670195047950006 17.89727456393581
0.07997096549255911 16.521723828027316
0.07357652975496519 15.213271408230144
0.06718209401737128 13.837650161068948
0.06045110903043032 12.52926825252447
0.054056673292836414 11.153647005363277
0.04732568830589545 9.8452650968188
0.04093125256830154 8.469643849657608
0.034200267581360584 7.127677527431117
0.027469282594419626 5.78571120520463
0.020738297607478664 4.477329296660151
0.014007312620537705 3.1353629744336633
0.007276327633596747 1.826981065889184
8.818918960028362E-4 0.45135981872799114
-0.005849093090938123 -0.8906065034984972
-0.012580078077879081 -2.2325728257249855
-0.018974513815472993 -3.5746096592041683
-0.026042048051761 -4.8829210564959515
-0.03243648378935491 -6.258542303657144
-0.03916746877629587 -7.533339798519614
-0.046235003012583875 -8.841651195811398
-0.05296598799952484 -10.183617518037885
-0.06003352223581284 -11.45834450164766
-0.06710105647210085 -12.733071485257433
-0.07416859070838885 -14.074967296231229
-0.08089957569532982 -15.383349204775703
-0.08796710993161783 -16.691660602067486
-0.09436154566921173 -18.033697435546674
-0.10142907990549974 -19.342008832838456
-0.1081600648924407 -20.65039074138293
-0.11522759912872871 -21.992286552356724
-0.12263168261436376 -23.233358611031797
-0.12936266760130471 -24.541740519576276
-0.13609365258824568 -25.88370684180276
-0.14282463757518665 -27.192088750347242
-0.14955562256212762 -28.53405507257373
-0.15695970604776266 -29.775127131248794
-0.16470033878274476 -31.016128678671176
-0.173450619265768 -32.12258103760742
-0.18051815350205602 -33.43089243489921
-0.18792223698769106 -34.67196449357428
-0.19566286972267316 -35.91296604099664
