-0.7725082831035134 -9.864942391365807
-0.762411805623102 -8.85952531848636
-0.748613286399873 -8.224312419888669
-0.7311127254338264 -7.992888109254748
-0.7169776569612505 -7.424914549273775
-0.7048618839847567 -6.655011439684578
-0.6900537170134866 -6.120763315890998
-0.672216606798093 -5.922993930191789
-0.6547160458320466 -5.657985205875849
-0.6348596401205707 -5.662145369784855
-0.6126473896636656 -5.901890008236799
-0.6001950674378248 -5.132057409900292
-0.5843772527185136 -4.732358474592835
-0.5715883812433258 -3.99618080119103
-0.5544243695266263 -3.6975171519403993
-0.5362507100618857 -3.53340269117588
-0.5113460656102041 -4.042386729105463
-0.49990339113240456 -3.1715893559648434
-0.4813931824183169 -3.007545406453022
-0.4645657199509645 -2.7088112459496827
-0.44672860973557094 -2.5110418602504683
-0.43057424576691267 -2.144997849877722
-0.4124005863021721 -1.9472989754311942
-0.39389037758808443 -1.8168394396013865
-0.37571671812334384 -1.6191405651548585
-0.3565334109105621 -1.5224064655124492
-0.33600390670039215 -1.5938764792908677
-0.31480130399152817 -1.6654875155746762
-0.2962910952774405 -1.535027979744863
-0.27677123881531174 -1.4719488050371599
-0.25859757935057115 -1.3078343442726403
-0.23941427213778937 -1.2111002446302366
-0.2219137111717429 -0.9796759339963075
-0.20374005170700232 -0.8155614732317934
-0.18556639224226174 -0.6178625987852682
-0.16705618352817408 -0.45381864927344917
-0.14854597481408643 -0.32335911344363866
-0.12969921685065178 -0.15938567518450908
-0.11017936038852298 -0.12989091415881587
-0.0913326024250883 -0.033086303263708816
-0.07248584446165361 0.06371830763139685
-0.05296598799952484 0.1267974823391034
-0.033446131537396055 0.18987665704680926
-0.014262824324614322 0.2530263430072103
0.0055935813868615075 0.3160350064622214
0.02511343784899029 0.34552976748791764
0.04463329431111907 0.4086089421956242
0.06415315077324785 0.43810370322132086
0.08367300723537663 0.5011828779290267
0.10352941294685246 0.4970227140200178
0.12304926940898124 0.560101888727725
0.14256912587111004 0.6231810634354296
0.16175243308389176 0.6863307493958304
0.18127228954602054 0.749409924103539
0.20079214600814932 0.7789046851292336
0.2203120024702781 0.8419838598369395
0.23983185893240688 0.8714786208626368
0.25329382890628876 1.5067620307130214
