1.0 0.0014531911821017427
2.0 0.0011117042298070157
3.0 0.0019119668188645066
4.0 0.003233850499955283
5.0 0.001758514687748145
6.0 0.002335734584438397
7.0 6.968679575122922E-4
8.0 0.0025305845320231085
9.0 0.0029206831424146715
10.0 0.0020271086914117366
11.0 0.002418025293686206
12.0 0.0772678536556311
13.0 0.07508324396189395
14.0 0.07391902147975099
15.0 0.07329904690060524
16.0 0.0828995871139802
17.0 0.08197439968401376
18.0 0.07574718093775982
19.0 0.06652868069365012
20.0 0.07059366535061987
21.0 0.07614213914696652
22.0 0.06807927412439564
23.0 0.07079546150859455
24.0 0.0708967872254441
25.0 0.07829048251281747
26.0 0.08219990387515904
27.0 0.08208247457895212
28.0 0.081347206458124596
29.0 0.07917215124953569
30.0 0.07219990387515904
31.0 0.07907972797660115
32.0 0.077451510746467

